彩色超声诊断仪汎用超音波画像診断装置,株式会社日立制作所株式会社日立製作所,国械注进20183062269,2018-08-20,2023-08-19
超声洁牙机Dental Scaler,E.M.S. Electro Medical Systems S.A.,国械注进20182032275,2018-08-20,2023-08-19
便携式彩色超声诊断仪Ultrasound System,"FUJIFILM SonoSite, Inc.",国械注进20183062278,2018-08-20,2023-08-19
超声电子上消化道内窥镜,HOYA株式会社,国械注进20183062277,2018-08-20,2023-08-19
超声诊断设备汎用超音波画像診断装置,东芝医疗系统株式会社/東芝メディカルシステムズ株式会社,国械注进20183060304,2018-08-12,2023-08-11
内窥镜超声探头体腔向け超音波診断用プローブ,富士胶片株式会社富士フイルム株式会社,国械注进20183230293,2018-07-30,2023-07-29
超声波治疗仪超音波治療器,"伊藤超短波株式会社ITO Co., Ltd",国械注进20182232195,2018-07-11,2023-07-10
心腔内超声导管Ultra ICE Plus 9MHz IntraCardiac Echo Catheter,Boston Scientific Corporation,国械注进20183230244,2018-07-02,2023-07-01
便携式彩色超声诊断系统FUJIFILM FC1 Ultrasound System,"FUJIFILM SonoSite, Inc.",国械注进20183230242,2018-07-02,2023-07-01
眼科AB型超声诊断仪Diagnostic Ophthalmic Ultrasound,Ellex Medical Pty Ltd,国械注进20183232145,2018-06-27,2023-06-26
内镜用超声探头内視鏡用超音波プローブ,奥林巴斯医疗株式会社オリンパスメディカルシステムズ株式会社,国械注进20183232074,2018-06-04,2023-06-03
超声诊断系统Ultrasound System,Rimed Ltd.,国械注进20182232081,2018-06-04,2023-06-03
超声波治疗仪Ultrasound,"伊藤超短波株式会社ITO CO., LTD.",国械注进20182232072,2018-06-04,2023-06-03
超声活检针及附件EUS Needle Systems,Medi-Globe GmbH,国械注进20183152041,2018-05-28,2023-05-27
超声诊断系统Diagnostic Ultrasound System,"美国西门子医疗系统公司Siemens Medical Solutions USA, Inc.",国械注进20182230177,2018-05-04,2023-05-03
磁共振引导高强度聚焦超声治疗系统MR-Guided High Intensity Focused Ultrasound Therapy System,Philips Oy Philips Medical Systems MR Finland,国械注进20183231019,2018-05-04,2023-05-03
聚焦超声减脂仪Contour I V3,Syneron Medical Ltd.,国械注进20183231020,2018-05-04,2023-05-03
超声诊断仪Ultrasound Diagnostic Equipment,"三星麦迪逊有限公司SAMSUNG MEDISON CO.,LTD.",国械注进20182231972,2018-04-26,2023-04-25
超声诊断仪Ultrasound Diagnostic Imaging System,"SuperSonic Imagine, SA",国械注进20183231970,2018-04-26,2023-04-25
超声诊断仪Diagnostic Ultrasound System,奥地利通用电气医疗两合公司GE Healthcare Austria GmbH & Co OG,国械注进20152061495,2018-08-20,2023-08-19
彩色超声诊断仪汎用超音波画像診断装置,株式会社日立制作所株式会社日立製作所,国械注进20183062269,2018-08-20,2023-08-19
超声洁牙机Dental Scaler,E.M.S. Electro Medical Systems S.A.,国械注进20182032275,2018-08-20,2023-08-19
便携式彩色超声诊断仪Ultrasound System,"FUJIFILM SonoSite, Inc.",国械注进20183062278,2018-08-20,2023-08-19
超声电子上消化道内窥镜,HOYA株式会社,国械注进20183062277,2018-08-20,2023-08-19
超声诊断设备汎用超音波画像診断装置,东芝医疗系统株式会社/東芝メディカルシステムズ株式会社,国械注进20183060304,2018-08-12,2023-08-11
内窥镜超声探头体腔向け超音波診断用プローブ,富士胶片株式会社富士フイルム株式会社,国械注进20183230293,2018-07-30,2023-07-29
超声波治疗仪超音波治療器,"伊藤超短波株式会社ITO Co., Ltd",国械注进20182232195,2018-07-11,2023-07-10
心腔内超声导管Ultra ICE Plus 9MHz IntraCardiac Echo Catheter,Boston Scientific Corporation,国械注进20183230244,2018-07-02,2023-07-01
便携式彩色超声诊断系统FUJIFILM FC1 Ultrasound System,"FUJIFILM SonoSite, Inc.",国械注进20183230242,2018-07-02,2023-07-01
眼科AB型超声诊断仪Diagnostic Ophthalmic Ultrasound,Ellex Medical Pty Ltd,国械注进20183232145,2018-06-27,2023-06-26
内镜用超声探头内視鏡用超音波プローブ,奥林巴斯医疗株式会社オリンパスメディカルシステムズ株式会社,国械注进20183232074,2018-06-04,2023-06-03
超声诊断系统Ultrasound System,Rimed Ltd.,国械注进20182232081,2018-06-04,2023-06-03
超声波治疗仪Ultrasound,"伊藤超短波株式会社ITO CO., LTD.",国械注进20182232072,2018-06-04,2023-06-03
超声活检针及附件EUS Needle Systems,Medi-Globe GmbH,国械注进20183152041,2018-05-28,2023-05-27
超声诊断系统Diagnostic Ultrasound System,"美国西门子医疗系统公司Siemens Medical Solutions USA, Inc.",国械注进20182230177,2018-05-04,2023-05-03
磁共振引导高强度聚焦超声治疗系统MR-Guided High Intensity Focused Ultrasound Therapy System,Philips Oy Philips Medical Systems MR Finland,国械注进20183231019,2018-05-04,2023-05-03
聚焦超声减脂仪Contour I V3,Syneron Medical Ltd.,国械注进20183231020,2018-05-04,2023-05-03
超声诊断仪Ultrasound Diagnostic Equipment,"三星麦迪逊有限公司SAMSUNG MEDISON CO.,LTD.",国械注进20182231972,2018-04-26,2023-04-25
超声诊断仪Ultrasound Diagnostic Imaging System,"SuperSonic Imagine, SA",国械注进20183231970,2018-04-26,2023-04-25
超声诊断仪Diagnostic Ultrasound System,奥地利通用电气医疗两合公司GE Healthcare Austria GmbH & Co OG,国械注进20152061495,2018-08-20,2023-08-19
彩色超声诊断仪汎用超音波画像診断装置,株式会社日立制作所株式会社日立製作所,国械注进20183062269,2018-08-20,2023-08-19
超声洁牙机Dental Scaler,E.M.S. Electro Medical Systems S.A.,国械注进20182032275,2018-08-20,2023-08-19
便携式彩色超声诊断仪Ultrasound System,"FUJIFILM SonoSite, Inc.",国械注进20183062278,2018-08-20,2023-08-19
超声电子上消化道内窥镜,HOYA株式会社,国械注进20183062277,2018-08-20,2023-08-19
超声诊断设备汎用超音波画像診断装置,东芝医疗系统株式会社/東芝メディカルシステムズ株式会社,国械注进20183060304,2018-08-12,2023-08-11
内窥镜超声探头体腔向け超音波診断用プローブ,富士胶片株式会社富士フイルム株式会社,国械注进20183230293,2018-07-30,2023-07-29
超声波治疗仪超音波治療器,"伊藤超短波株式会社ITO Co., Ltd",国械注进20182232195,2018-07-11,2023-07-10
心腔内超声导管Ultra ICE Plus 9MHz IntraCardiac Echo Catheter,Boston Scientific Corporation,国械注进20183230244,2018-07-02,2023-07-01
便携式彩色超声诊断系统FUJIFILM FC1 Ultrasound System,"FUJIFILM SonoSite, Inc.",国械注进20183230242,2018-07-02,2023-07-01
眼科AB型超声诊断仪Diagnostic Ophthalmic Ultrasound,Ellex Medical Pty Ltd,国械注进20183232145,2018-06-27,2023-06-26
内镜用超声探头内視鏡用超音波プローブ,奥林巴斯医疗株式会社オリンパスメディカルシステムズ株式会社,国械注进20183232074,2018-06-04,2023-06-03
超声诊断系统Ultrasound System,Rimed Ltd.,国械注进20182232081,2018-06-04,2023-06-03
超声波治疗仪Ultrasound,"伊藤超短波株式会社ITO CO., LTD.",国械注进20182232072,2018-06-04,2023-06-03
超声活检针及附件EUS Needle Systems,Medi-Globe GmbH,国械注进20183152041,2018-05-28,2023-05-27
超声诊断系统Diagnostic Ultrasound System,"美国西门子医疗系统公司Siemens Medical Solutions USA, Inc.",国械注进20182230177,2018-05-04,2023-05-03
磁共振引导高强度聚焦超声治疗系统MR-Guided High Intensity Focused Ultrasound Therapy System,Philips Oy Philips Medical Systems MR Finland,国械注进20183231019,2018-05-04,2023-05-03
聚焦超声减脂仪Contour I V3,Syneron Medical Ltd.,国械注进20183231020,2018-05-04,2023-05-03
超声诊断仪Ultrasound Diagnostic Equipment,"三星麦迪逊有限公司SAMSUNG MEDISON CO.,LTD.",国械注进20182231972,2018-04-26,2023-04-25
超声诊断仪Ultrasound Diagnostic Imaging System,"SuperSonic Imagine, SA",国械注进20183231970,2018-04-26,2023-04-25
超声诊断仪Diagnostic Ultrasound System,奥地利通用电气医疗两合公司GE Healthcare Austria GmbH & Co OG,国械注进20152061495,2018-08-20,2023-08-19
彩色超声诊断仪汎用超音波画像診断装置,株式会社日立制作所株式会社日立製作所,国械注进20183062269,2018-08-20,2023-08-19
超声洁牙机Dental Scaler,E.M.S. Electro Medical Systems S.A.,国械注进20182032275,2018-08-20,2023-08-19
便携式彩色超声诊断仪Ultrasound System,"FUJIFILM SonoSite, Inc.",国械注进20183062278,2018-08-20,2023-08-19
超声电子上消化道内窥镜,HOYA株式会社,国械注进20183062277,2018-08-20,2023-08-19
超声诊断设备汎用超音波画像診断装置,东芝医疗系统株式会社/東芝メディカルシステムズ株式会社,国械注进20183060304,2018-08-12,2023-08-11
内窥镜超声探头体腔向け超音波診断用プローブ,富士胶片株式会社富士フイルム株式会社,国械注进20183230293,2018-07-30,2023-07-29
超声波治疗仪超音波治療器,"伊藤超短波株式会社ITO Co., Ltd",国械注进20182232195,2018-07-11,2023-07-10
心腔内超声导管Ultra ICE Plus 9MHz IntraCardiac Echo Catheter,Boston Scientific Corporation,国械注进20183230244,2018-07-02,2023-07-01
便携式彩色超声诊断系统FUJIFILM FC1 Ultrasound System,"FUJIFILM SonoSite, Inc.",国械注进20183230242,2018-07-02,2023-07-01
眼科AB型超声诊断仪Diagnostic Ophthalmic Ultrasound,Ellex Medical Pty Ltd,国械注进20183232145,2018-06-27,2023-06-26
内镜用超声探头内視鏡用超音波プローブ,奥林巴斯医疗株式会社オリンパスメディカルシステムズ株式会社,国械注进20183232074,2018-06-04,2023-06-03
超声诊断系统Ultrasound System,Rimed Ltd.,国械注进20182232081,2018-06-04,2023-06-03
超声波治疗仪Ultrasound,"伊藤超短波株式会社ITO CO., LTD.",国械注进20182232072,2018-06-04,2023-06-03
超声活检针及附件EUS Needle Systems,Medi-Globe GmbH,国械注进20183152041,2018-05-28,2023-05-27
超声诊断系统Diagnostic Ultrasound System,"美国西门子医疗系统公司Siemens Medical Solutions USA, Inc.",国械注进20182230177,2018-05-04,2023-05-03
磁共振引导高强度聚焦超声治疗系统MR-Guided High Intensity Focused Ultrasound Therapy System,Philips Oy Philips Medical Systems MR Finland,国械注进20183231019,2018-05-04,2023-05-03
聚焦超声减脂仪Contour I V3,Syneron Medical Ltd.,国械注进20183231020,2018-05-04,2023-05-03
超声诊断仪Ultrasound Diagnostic Equipment,"三星麦迪逊有限公司SAMSUNG MEDISON CO.,LTD.",国械注进20182231972,2018-04-26,2023-04-25
超声诊断仪Ultrasound Diagnostic Imaging System,"SuperSonic Imagine, SA",国械注进20183231970,2018-04-26,2023-04-25
超声诊断仪Diagnostic Ultrasound System,奥地利通用电气医疗两合公司GE Healthcare Austria GmbH & Co OG,国械注进20152061495,2018-08-20,2023-08-19
彩色超声诊断仪汎用超音波画像診断装置,株式会社日立制作所株式会社日立製作所,国械注进20183062269,2018-08-20,2023-08-19
超声洁牙机Dental Scaler,E.M.S. Electro Medical Systems S.A.,国械注进20182032275,2018-08-20,2023-08-19
便携式彩色超声诊断仪Ultrasound System,"FUJIFILM SonoSite, Inc.",国械注进20183062278,2018-08-20,2023-08-19
超声电子上消化道内窥镜,HOYA株式会社,国械注进20183062277,2018-08-20,2023-08-19
超声诊断设备汎用超音波画像診断装置,东芝医疗系统株式会社/東芝メディカルシステムズ株式会社,国械注进20183060304,2018-08-12,2023-08-11
内窥镜超声探头体腔向け超音波診断用プローブ,富士胶片株式会社富士フイルム株式会社,国械注进20183230293,2018-07-30,2023-07-29
超声波治疗仪超音波治療器,"伊藤超短波株式会社ITO Co., Ltd",国械注进20182232195,2018-07-11,2023-07-10
心腔内超声导管Ultra ICE Plus 9MHz IntraCardiac Echo Catheter,Boston Scientific Corporation,国械注进20183230244,2018-07-02,2023-07-01
便携式彩色超声诊断系统FUJIFILM FC1 Ultrasound System,"FUJIFILM SonoSite, Inc.",国械注进20183230242,2018-07-02,2023-07-01
眼科AB型超声诊断仪Diagnostic Ophthalmic Ultrasound,Ellex Medical Pty Ltd,国械注进20183232145,2018-06-27,2023-06-26
内镜用超声探头内視鏡用超音波プローブ,奥林巴斯医疗株式会社オリンパスメディカルシステムズ株式会社,国械注进20183232074,2018-06-04,2023-06-03
超声诊断系统Ultrasound System,Rimed Ltd.,国械注进20182232081,2018-06-04,2023-06-03
超声波治疗仪Ultrasound,"伊藤超短波株式会社ITO CO., LTD.",国械注进20182232072,2018-06-04,2023-06-03
超声活检针及附件EUS Needle Systems,Medi-Globe GmbH,国械注进20183152041,2018-05-28,2023-05-27
超声诊断系统Diagnostic Ultrasound System,"美国西门子医疗系统公司Siemens Medical Solutions USA, Inc.",国械注进20182230177,2018-05-04,2023-05-03
磁共振引导高强度聚焦超声治疗系统MR-Guided High Intensity Focused Ultrasound Therapy System,Philips Oy Philips Medical Systems MR Finland,国械注进20183231019,2018-05-04,2023-05-03
聚焦超声减脂仪Contour I V3,Syneron Medical Ltd.,国械注进20183231020,2018-05-04,2023-05-03
超声诊断仪Ultrasound Diagnostic Equipment,"三星麦迪逊有限公司SAMSUNG MEDISON CO.,LTD.",国械注进20182231972,2018-04-26,2023-04-25
超声诊断仪Ultrasound Diagnostic Imaging System,"SuperSonic Imagine, SA",国械注进20183231970,2018-04-26,2023-04-25
超声诊断仪Diagnostic Ultrasound System,奥地利通用电气医疗两合公司GE Healthcare Austria GmbH & Co OG,国械注进20152061495,2018-08-20,2023-08-19
彩色超声诊断仪汎用超音波画像診断装置,株式会社日立制作所株式会社日立製作所,国械注进20183062269,2018-08-20,2023-08-19
超声洁牙机Dental Scaler,E.M.S. Electro Medical Systems S.A.,国械注进20182032275,2018-08-20,2023-08-19
便携式彩色超声诊断仪Ultrasound System,"FUJIFILM SonoSite, Inc.",国械注进20183062278,2018-08-20,2023-08-19
超声电子上消化道内窥镜,HOYA株式会社,国械注进20183062277,2018-08-20,2023-08-19
超声诊断设备汎用超音波画像診断装置,东芝医疗系统株式会社/東芝メディカルシステムズ株式会社,国械注进20183060304,2018-08-12,2023-08-11
内窥镜超声探头体腔向け超音波診断用プローブ,富士胶片株式会社富士フイルム株式会社,国械注进20183230293,2018-07-30,2023-07-29
超声波治疗仪超音波治療器,"伊藤超短波株式会社ITO Co., Ltd",国械注进20182232195,2018-07-11,2023-07-10
心腔内超声导管Ultra ICE Plus 9MHz IntraCardiac Echo Catheter,Boston Scientific Corporation,国械注进20183230244,2018-07-02,2023-07-01
便携式彩色超声诊断系统FUJIFILM FC1 Ultrasound System,"FUJIFILM SonoSite, Inc.",国械注进20183230242,2018-07-02,2023-07-01
眼科AB型超声诊断仪Diagnostic Ophthalmic Ultrasound,Ellex Medical Pty Ltd,国械注进20183232145,2018-06-27,2023-06-26
内镜用超声探头内視鏡用超音波プローブ,奥林巴斯医疗株式会社オリンパスメディカルシステムズ株式会社,国械注进20183232074,2018-06-04,2023-06-03
超声诊断系统Ultrasound System,Rimed Ltd.,国械注进20182232081,2018-06-04,2023-06-03
